[2019-07-24T13:15:01.591-0300][12.174s][info][gc,phases     ] GC(17)   Pre Evacuate Collection Set: 0.0ms
[2019-07-24T13:15:01.591-0300][12.174s][info][gc,phases     ] GC(17)   Evacuate Collection Set: 420.3ms
[2019-07-24T13:15:01.591-0300][12.174s][info][gc,phases     ] GC(17)   Post Evacuate Collection Set: 1.1ms
[2019-07-24T13:15:01.591-0300][12.174s][info][gc,phases     ] GC(17)   Other: 0.2ms
[2019-07-24T13:15:01.591-0300][12.174s][info][gc,heap       ] GC(17) Eden regions: 21->0(21)
[2019-07-24T13:15:01.591-0300][12.174s][info][gc,heap       ] GC(17) Survivor regions: 4->4(4)
[2019-07-24T13:15:01.591-0300][12.174s][info][gc,heap       ] GC(17) Old regions: 346->368
[2019-07-24T13:15:01.591-0300][12.174s][info][gc,heap       ] GC(17) Humongous regions: 98->98
[2019-07-24T13:15:01.591-0300][12.174s][info][gc,metaspace  ] GC(17) Metaspace: 7712K->7712K(1056768K)
[2019-07-24T13:15:01.591-0300][12.174s][info][gc            ] GC(17) Pause Young (Normal) (G1 Evacuation Pause) 469M->469M(512M) 421.747ms
[2019-07-24T13:15:01.591-0300][12.174s][info][gc,cpu        ] GC(17) User=1.13s Sys=0.02s Real=0.43s
[2019-07-24T13:15:01.929-0300][12.512s][info][gc,start      ] GC(18) Pause Young (Concurrent Start) (G1 Evacuation Pause)
[2019-07-24T13:15:01.930-0300][12.513s][info][gc,task       ] GC(18) Using 4 workers of 4 for evacuation
[2019-07-24T13:15:02.314-0300][12.897s][info][gc,mmu        ] GC(18) MMU target violated: 201.0ms (200.0ms/201.0ms)
[2019-07-24T13:15:02.314-0300][12.897s][info][gc            ] GC(18) To-space exhausted
[2019-07-24T13:15:02.314-0300][12.897s][info][gc,phases     ] GC(18)   Pre Evacuate Collection Set: 0.0ms
[2019-07-24T13:15:02.314-0300][12.897s][info][gc,phases     ] GC(18)   Evacuate Collection Set: 366.5ms
[2019-07-24T13:15:02.314-0300][12.897s][info][gc,phases     ] GC(18)   Post Evacuate Collection Set: 17.6ms
[2019-07-24T13:15:02.314-0300][12.897s][info][gc,phases     ] GC(18)   Other: 0.3ms
[2019-07-24T13:15:02.314-0300][12.897s][info][gc,heap       ] GC(18) Eden regions: 21->0(21)
[2019-07-24T13:15:02.314-0300][12.897s][info][gc,heap       ] GC(18) Survivor regions: 4->4(4)
[2019-07-24T13:15:02.314-0300][12.897s][info][gc,heap       ] GC(18) Old regions: 368->408
[2019-07-24T13:15:02.314-0300][12.897s][info][gc,heap       ] GC(18) Humongous regions: 98->98
[2019-07-24T13:15:02.314-0300][12.897s][info][gc,metaspace  ] GC(18) Metaspace: 7712K->7712K(1056768K)
[2019-07-24T13:15:02.314-0300][12.897s][info][gc            ] GC(18) Pause Young (Concurrent Start) (G1 Evacuation Pause) 490M->510M(512M) 384.576ms
[2019-07-24T13:15:02.314-0300][12.897s][info][gc,cpu        ] GC(18) User=1.32s Sys=0.03s Real=0.39s
[2019-07-24T13:15:02.314-0300][12.897s][info][gc            ] GC(19) Concurrent Cycle
[2019-07-24T13:15:02.314-0300][12.897s][info][gc,marking    ] GC(19) Concurrent Clear Claimed Marks
[2019-07-24T13:15:02.314-0300][12.897s][info][gc,marking    ] GC(19) Concurrent Clear Claimed Marks 0.019ms
[2019-07-24T13:15:02.314-0300][12.897s][info][gc,marking    ] GC(19) Concurrent Scan Root Regions
[2019-07-24T13:15:02.320-0300][12.903s][info][gc,marking    ] GC(19) Concurrent Scan Root Regions 5.779ms
[2019-07-24T13:15:02.320-0300][12.903s][info][gc,marking    ] GC(19) Concurrent Mark (12.903s)
[2019-07-24T13:15:02.320-0300][12.903s][info][gc,marking    ] GC(19) Concurrent Mark From Roots
[2019-07-24T13:15:02.320-0300][12.903s][info][gc,task       ] GC(19) Using 1 workers of 1 for marking
[2019-07-24T13:15:02.355-0300][12.938s][info][gc,start      ] GC(20) Pause Young (Normal) (G1 Evacuation Pause)
[2019-07-24T13:15:02.355-0300][12.938s][info][gc,task       ] GC(20) Using 4 workers of 4 for evacuation
[2019-07-24T13:15:02.685-0300][13.267s][info][gc,mmu        ] GC(20) MMU target violated: 201.0ms (200.0ms/201.0ms)
[2019-07-24T13:15:02.685-0300][13.268s][info][gc            ] GC(20) To-space exhausted
[2019-07-24T13:15:02.685-0300][13.268s][info][gc,phases     ] GC(20)   Pre Evacuate Collection Set: 0.0ms
[2019-07-24T13:15:02.685-0300][13.268s][info][gc,phases     ] GC(20)   Evacuate Collection Set: 317.5ms
[2019-07-24T13:15:02.685-0300][13.268s][info][gc,phases     ] GC(20)   Post Evacuate Collection Set: 11.9ms
[2019-07-24T13:15:02.685-0300][13.268s][info][gc,phases     ] GC(20)   Other: 0.2ms
[2019-07-24T13:15:02.685-0300][13.268s][info][gc,heap       ] GC(20) Eden regions: 2->0(25)
[2019-07-24T13:15:02.685-0300][13.268s][info][gc,heap       ] GC(20) Survivor regions: 4->0(4)
[2019-07-24T13:15:02.685-0300][13.268s][info][gc,heap       ] GC(20) Old regions: 408->414
[2019-07-24T13:15:02.685-0300][13.268s][info][gc,heap       ] GC(20) Humongous regions: 98->98
[2019-07-24T13:15:02.685-0300][13.268s][info][gc,metaspace  ] GC(20) Metaspace: 7712K->7712K(1056768K)
[2019-07-24T13:15:02.685-0300][13.268s][info][gc            ] GC(20) Pause Young (Normal) (G1 Evacuation Pause) 512M->512M(512M) 329.771ms
[2019-07-24T13:15:02.685-0300][13.268s][info][gc,cpu        ] GC(20) User=0.91s Sys=0.01s Real=0.33s
[2019-07-24T13:15:02.685-0300][13.268s][info][gc,task       ] GC(21) Using 4 workers of 4 for full compaction
[2019-07-24T13:15:02.685-0300][13.268s][info][gc,start      ] GC(21) Pause Full (G1 Evacuation Pause)
[2019-07-24T13:15:02.686-0300][13.269s][info][gc,phases,start] GC(21) Phase 1: Mark live objects
[2019-07-24T13:15:03.389-0300][13.972s][info][gc,stringtable ] GC(21) Cleaned string and symbol table, strings: 4981 processed, 6 removed, symbols: 31705 processed, 0 removed
[2019-07-24T13:15:03.389-0300][13.972s][info][gc,phases      ] GC(21) Phase 1: Mark live objects 703.004ms
[2019-07-24T13:15:03.389-0300][13.972s][info][gc,phases,start] GC(21) Phase 2: Prepare for compaction
[2019-07-24T13:15:03.490-0300][14.072s][info][gc,phases      ] GC(21) Phase 2: Prepare for compaction 100.594ms
[2019-07-24T13:15:03.490-0300][14.073s][info][gc,phases,start] GC(21) Phase 3: Adjust pointers
[2019-07-24T13:15:03.883-0300][14.466s][info][gc,phases      ] GC(21) Phase 3: Adjust pointers 393.690ms
[2019-07-24T13:15:03.883-0300][14.466s][info][gc,phases,start] GC(21) Phase 4: Compact heap
[2019-07-24T13:15:03.991-0300][14.574s][info][gc,phases      ] GC(21) Phase 4: Compact heap 107.540ms
[2019-07-24T13:15:04.121-0300][14.704s][info][gc,heap        ] GC(21) Eden regions: 0->0(25)
[2019-07-24T13:15:04.121-0300][14.704s][info][gc,heap        ] GC(21) Survivor regions: 0->0(4)
[2019-07-24T13:15:04.121-0300][14.704s][info][gc,heap        ] GC(21) Old regions: 414->381
[2019-07-24T13:15:04.121-0300][14.704s][info][gc,heap        ] GC(21) Humongous regions: 98->65
[2019-07-24T13:15:04.121-0300][14.704s][info][gc,metaspace   ] GC(21) Metaspace: 7712K->7696K(1056768K)
[2019-07-24T13:15:04.121-0300][14.704s][info][gc             ] GC(21) Pause Full (G1 Evacuation Pause) 512M->444M(512M) 1436.600ms
[2019-07-24T13:15:04.122-0300][14.705s][info][gc,cpu         ] GC(21) User=4.82s Sys=0.18s Real=1.44s
[2019-07-24T13:15:04.122-0300][14.705s][info][gc,marking     ] GC(19) Concurrent Mark From Roots 1801.592ms
[2019-07-24T13:15:04.122-0300][14.705s][info][gc,marking     ] GC(19) Concurrent Mark Abort
[2019-07-24T13:15:04.122-0300][14.705s][info][gc             ] GC(19) Concurrent Cycle 1807.593ms
[2019-07-24T13:15:04.544-0300][15.127s][info][gc,start       ] GC(22) Pause Young (Normal) (G1 Evacuation Pause)
[2019-07-24T13:15:04.544-0300][15.127s][info][gc,task        ] GC(22) Using 4 workers of 4 for evacuation
[2019-07-24T13:15:05.023-0300][15.606s][info][gc,mmu         ] GC(22) MMU target violated: 201.0ms (200.0ms/201.0ms)
[2019-07-24T13:15:05.023-0300][15.606s][info][gc,phases      ] GC(22)   Pre Evacuate Collection Set: 0.0ms
[2019-07-24T13:15:05.023-0300][15.606s][info][gc,phases      ] GC(22)   Evacuate Collection Set: 477.6ms
[2019-07-24T13:15:05.023-0300][15.606s][info][gc,phases      ] GC(22)   Post Evacuate Collection Set: 1.0ms
[2019-07-24T13:15:05.023-0300][15.606s][info][gc,phases      ] GC(22)   Other: 0.3ms
[2019-07-24T13:15:05.023-0300][15.606s][info][gc,heap        ] GC(22) Eden regions: 25->0(21)
[2019-07-24T13:15:05.023-0300][15.606s][info][gc,heap        ] GC(22) Survivor regions: 0->4(4)
[2019-07-24T13:15:05.023-0300][15.606s][info][gc,heap        ] GC(22) Old regions: 381->402
[2019-07-24T13:15:05.023-0300][15.606s][info][gc,heap        ] GC(22) Humongous regions: 65->65
[2019-07-24T13:15:05.023-0300][15.606s][info][gc,metaspace   ] GC(22) Metaspace: 7696K->7696K(1056768K)
[2019-07-24T13:15:05.023-0300][15.606s][info][gc             ] GC(22) Pause Young (Normal) (G1 Evacuation Pause) 469M->469M(512M) 478.991ms
[2019-07-24T13:15:05.023-0300][15.606s][info][gc,cpu         ] GC(22) User=1.23s Sys=0.01s Real=0.48s
[2019-07-24T13:15:05.346-0300][15.929s][info][gc,start       ] GC(23) Pause Young (Concurrent Start) (G1 Evacuation Pause)
[2019-07-24T13:15:05.346-0300][15.929s][info][gc,task        ] GC(23) Using 4 workers of 4 for evacuation
[2019-07-24T13:15:05.792-0300][16.375s][info][gc,mmu         ] GC(23) MMU target violated: 201.0ms (200.0ms/201.0ms)
[2019-07-24T13:15:05.792-0300][16.375s][info][gc             ] GC(23) To-space exhausted
[2019-07-24T13:15:05.792-0300][16.375s][info][gc,phases      ] GC(23)   Pre Evacuate Collection Set: 0.0ms
[2019-07-24T13:15:05.792-0300][16.375s][info][gc,phases      ] GC(23)   Evacuate Collection Set: 424.9ms
[2019-07-24T13:15:05.792-0300][16.375s][info][gc,phases      ] GC(23)   Post Evacuate Collection Set: 20.8ms
[2019-07-24T13:15:05.792-0300][16.375s][info][gc,phases      ] GC(23)   Other: 0.2ms
[2019-07-24T13:15:05.792-0300][16.375s][info][gc,heap        ] GC(23) Eden regions: 21->0(21)
[2019-07-24T13:15:05.792-0300][16.375s][info][gc,heap        ] GC(23) Survivor regions: 4->4(4)
[2019-07-24T13:15:05.792-0300][16.375s][info][gc,heap        ] GC(23) Old regions: 402->440
[2019-07-24T13:15:05.792-0300][16.375s][info][gc,heap        ] GC(23) Humongous regions: 65->65
[2019-07-24T13:15:05.792-0300][16.375s][info][gc,metaspace   ] GC(23) Metaspace: 7696K->7696K(1056768K)
[2019-07-24T13:15:05.792-0300][16.375s][info][gc             ] GC(23) Pause Young (Concurrent Start) (G1 Evacuation Pause) 490M->507M(512M) 445.988ms
[2019-07-24T13:15:05.792-0300][16.375s][info][gc,cpu         ] GC(23) User=1.41s Sys=0.01s Real=0.45s
[2019-07-24T13:15:05.792-0300][16.375s][info][gc             ] GC(24) Concurrent Cycle
[2019-07-24T13:15:05.792-0300][16.375s][info][gc,marking     ] GC(24) Concurrent Clear Claimed Marks
[2019-07-24T13:15:05.792-0300][16.375s][info][gc,marking     ] GC(24) Concurrent Clear Claimed Marks 0.016ms
[2019-07-24T13:15:05.792-0300][16.375s][info][gc,marking     ] GC(24) Concurrent Scan Root Regions
[2019-07-24T13:15:05.798-0300][16.381s][info][gc,marking     ] GC(24) Concurrent Scan Root Regions 5.921ms
[2019-07-24T13:15:05.798-0300][16.381s][info][gc,marking     ] GC(24) Concurrent Mark (16.381s)
[2019-07-24T13:15:05.798-0300][16.381s][info][gc,marking     ] GC(24) Concurrent Mark From Roots
[2019-07-24T13:15:05.798-0300][16.381s][info][gc,task        ] GC(24) Using 1 workers of 1 for marking
[2019-07-24T13:15:05.871-0300][16.454s][info][gc,start       ] GC(25) Pause Young (Normal) (G1 Evacuation Pause)
[2019-07-24T13:15:05.871-0300][16.454s][info][gc,task        ] GC(25) Using 4 workers of 4 for evacuation
[2019-07-24T13:15:06.141-0300][16.724s][info][gc,mmu         ] GC(25) MMU target violated: 201.0ms (200.0ms/201.0ms)
[2019-07-24T13:15:06.141-0300][16.724s][info][gc             ] GC(25) To-space exhausted
[2019-07-24T13:15:06.141-0300][16.724s][info][gc,phases      ] GC(25)   Pre Evacuate Collection Set: 0.0ms
[2019-07-24T13:15:06.141-0300][16.724s][info][gc,phases      ] GC(25)   Evacuate Collection Set: 258.0ms
[2019-07-24T13:15:06.141-0300][16.724s][info][gc,phases      ] GC(25)   Post Evacuate Collection Set: 11.1ms
[2019-07-24T13:15:06.141-0300][16.724s][info][gc,phases      ] GC(25)   Other: 0.2ms
[2019-07-24T13:15:06.141-0300][16.724s][info][gc,heap        ] GC(25) Eden regions: 3->0(25)
[2019-07-24T13:15:06.141-0300][16.724s][info][gc,heap        ] GC(25) Survivor regions: 4->0(4)
[2019-07-24T13:15:06.141-0300][16.724s][info][gc,heap        ] GC(25) Old regions: 440->447
[2019-07-24T13:15:06.141-0300][16.724s][info][gc,heap        ] GC(25) Humongous regions: 65->65
[2019-07-24T13:15:06.141-0300][16.724s][info][gc,metaspace   ] GC(25) Metaspace: 7696K->7696K(1056768K)
[2019-07-24T13:15:06.141-0300][16.724s][info][gc             ] GC(25) Pause Young (Normal) (G1 Evacuation Pause) 510M->510M(512M) 269.419ms
[2019-07-24T13:15:06.141-0300][16.724s][info][gc,cpu         ] GC(25) User=0.87s Sys=0.00s Real=0.27s
[2019-07-24T13:15:06.141-0300][16.724s][info][gc,task        ] GC(26) Using 4 workers of 4 for full compaction
[2019-07-24T13:15:06.141-0300][16.724s][info][gc,start       ] GC(26) Pause Full (G1 Evacuation Pause)
[2019-07-24T13:15:06.142-0300][16.725s][info][gc,phases,start] GC(26) Phase 1: Mark live objects
[2019-07-24T13:15:06.963-0300][17.546s][info][gc,stringtable ] GC(26) Cleaned string and symbol table, strings: 4991 processed, 0 removed, symbols: 31705 processed, 3 removed
[2019-07-24T13:15:06.963-0300][17.546s][info][gc,phases      ] GC(26) Phase 1: Mark live objects 821.167ms
[2019-07-24T13:15:06.963-0300][17.546s][info][gc,phases,start] GC(26) Phase 2: Prepare for compaction
[2019-07-24T13:15:07.067-0300][17.650s][info][gc,phases      ] GC(26) Phase 2: Prepare for compaction 103.845ms
[2019-07-24T13:15:07.067-0300][17.650s][info][gc,phases,start] GC(26) Phase 3: Adjust pointers
[2019-07-24T13:15:07.470-0300][18.053s][info][gc,phases      ] GC(26) Phase 3: Adjust pointers 403.239ms
[2019-07-24T13:15:07.470-0300][18.053s][info][gc,phases,start] GC(26) Phase 4: Compact heap
[2019-07-24T13:15:07.551-0300][18.134s][info][gc,phases      ] GC(26) Phase 4: Compact heap 80.670ms
[2019-07-24T13:15:07.708-0300][18.291s][info][gc,heap        ] GC(26) Eden regions: 0->0(25)
[2019-07-24T13:15:07.708-0300][18.291s][info][gc,heap        ] GC(26) Survivor regions: 0->0(4)
[2019-07-24T13:15:07.708-0300][18.291s][info][gc,heap        ] GC(26) Old regions: 447->430
[2019-07-24T13:15:07.708-0300][18.291s][info][gc,heap        ] GC(26) Humongous regions: 65->65
[2019-07-24T13:15:07.708-0300][18.291s][info][gc,metaspace   ] GC(26) Metaspace: 7696K->7696K(1056768K)
[2019-07-24T13:15:07.708-0300][18.291s][info][gc             ] GC(26) Pause Full (G1 Evacuation Pause) 510M->492M(512M) 1567.196ms
[2019-07-24T13:15:07.708-0300][18.291s][info][gc,cpu         ] GC(26) User=5.21s Sys=0.17s Real=1.56s
[2019-07-24T13:15:07.708-0300][18.291s][info][gc,marking     ] GC(24) Concurrent Mark From Roots 1910.282ms
[2019-07-24T13:15:07.708-0300][18.291s][info][gc,marking     ] GC(24) Concurrent Mark Abort
[2019-07-24T13:15:07.708-0300][18.291s][info][gc             ] GC(24) Concurrent Cycle 1916.454ms
[2019-07-24T13:15:07.974-0300][18.557s][info][gc,start       ] GC(27) Pause Young (Normal) (G1 Evacuation Pause)
[2019-07-24T13:15:07.974-0300][18.557s][info][gc,task        ] GC(27) Using 4 workers of 4 for evacuation
[2019-07-24T13:15:08.404-0300][18.986s][info][gc,mmu         ] GC(27) MMU target violated: 201.0ms (200.0ms/201.0ms)
[2019-07-24T13:15:08.404-0300][18.986s][info][gc             ] GC(27) To-space exhausted
[2019-07-24T13:15:08.404-0300][18.986s][info][gc,phases      ] GC(27)   Pre Evacuate Collection Set: 0.0ms
[2019-07-24T13:15:08.404-0300][18.986s][info][gc,phases      ] GC(27)   Evacuate Collection Set: 403.7ms
[2019-07-24T13:15:08.404-0300][18.986s][info][gc,phases      ] GC(27)   Post Evacuate Collection Set: 25.7ms
[2019-07-24T13:15:08.404-0300][18.986s][info][gc,phases      ] GC(27)   Other: 0.3ms
[2019-07-24T13:15:08.404-0300][18.986s][info][gc,heap        ] GC(27) Eden regions: 17->0(25)
[2019-07-24T13:15:08.404-0300][18.986s][info][gc,heap        ] GC(27) Survivor regions: 0->0(4)
[2019-07-24T13:15:08.404-0300][18.986s][info][gc,heap        ] GC(27) Old regions: 430->447
[2019-07-24T13:15:08.404-0300][18.986s][info][gc,heap        ] GC(27) Humongous regions: 65->65
[2019-07-24T13:15:08.404-0300][18.986s][info][gc,metaspace   ] GC(27) Metaspace: 7696K->7696K(1056768K)
[2019-07-24T13:15:08.404-0300][18.986s][info][gc             ] GC(27) Pause Young (Normal) (G1 Evacuation Pause) 509M->509M(512M) 429.838ms
[2019-07-24T13:15:08.404-0300][18.987s][info][gc,cpu         ] GC(27) User=1.39s Sys=0.01s Real=0.43s
[2019-07-24T13:15:08.404-0300][18.987s][info][gc,task        ] GC(28) Using 4 workers of 4 for full compaction
[2019-07-24T13:15:08.404-0300][18.987s][info][gc,start       ] GC(28) Pause Full (G1 Evacuation Pause)
[2019-07-24T13:15:08.404-0300][18.987s][info][gc,phases,start] GC(28) Phase 1: Mark live objects
[2019-07-24T13:15:09.216-0300][19.799s][info][gc,stringtable ] GC(28) Cleaned string and symbol table, strings: 4992 processed, 0 removed, symbols: 31702 processed, 0 removed
[2019-07-24T13:15:09.216-0300][19.799s][info][gc,phases      ] GC(28) Phase 1: Mark live objects 811.987ms
[2019-07-24T13:15:09.216-0300][19.799s][info][gc,phases,start] GC(28) Phase 2: Prepare for compaction
[2019-07-24T13:15:09.317-0300][19.900s][info][gc,phases      ] GC(28) Phase 2: Prepare for compaction 100.960ms
[2019-07-24T13:15:09.317-0300][19.900s][info][gc,phases,start] GC(28) Phase 3: Adjust pointers
[2019-07-24T13:15:09.790-0300][20.372s][info][gc,phases      ] GC(28) Phase 3: Adjust pointers 472.725ms
[2019-07-24T13:15:09.790-0300][20.372s][info][gc,phases,start] GC(28) Phase 4: Compact heap
[2019-07-24T13:15:09.887-0300][20.470s][info][gc,phases      ] GC(28) Phase 4: Compact heap 97.387ms
[2019-07-24T13:15:10.050-0300][20.633s][info][gc,heap        ] GC(28) Eden regions: 0->0(25)
[2019-07-24T13:15:10.050-0300][20.633s][info][gc,heap        ] GC(28) Survivor regions: 0->0(4)
[2019-07-24T13:15:10.050-0300][20.633s][info][gc,heap        ] GC(28) Old regions: 447->446
[2019-07-24T13:15:10.050-0300][20.633s][info][gc,heap        ] GC(28) Humongous regions: 65->65
[2019-07-24T13:15:10.050-0300][20.633s][info][gc,metaspace   ] GC(28) Metaspace: 7696K->7696K(1056768K)
[2019-07-24T13:15:10.050-0300][20.633s][info][gc             ] GC(28) Pause Full (G1 Evacuation Pause) 509M->509M(512M) 1646.079ms
[2019-07-24T13:15:10.050-0300][20.633s][info][gc,cpu         ] GC(28) User=5.42s Sys=0.15s Real=1.65s
[2019-07-24T13:15:10.059-0300][20.642s][info][gc,start       ] GC(29) Pause Young (Concurrent Start) (G1 Evacuation Pause)
[2019-07-24T13:15:10.059-0300][20.642s][info][gc,task        ] GC(29) Using 4 workers of 4 for evacuation
[2019-07-24T13:15:10.253-0300][20.836s][info][gc             ] GC(29) To-space exhausted
[2019-07-24T13:15:10.253-0300][20.836s][info][gc,phases      ] GC(29)   Pre Evacuate Collection Set: 0.0ms
[2019-07-24T13:15:10.253-0300][20.836s][info][gc,phases      ] GC(29)   Evacuate Collection Set: 189.5ms
[2019-07-24T13:15:10.253-0300][20.836s][info][gc,phases      ] GC(29)   Post Evacuate Collection Set: 4.2ms
[2019-07-24T13:15:10.253-0300][20.836s][info][gc,phases      ] GC(29)   Other: 0.2ms
[2019-07-24T13:15:10.253-0300][20.836s][info][gc,heap        ] GC(29) Eden regions: 1->0(25)
[2019-07-24T13:15:10.253-0300][20.836s][info][gc,heap        ] GC(29) Survivor regions: 0->0(4)
[2019-07-24T13:15:10.253-0300][20.836s][info][gc,heap        ] GC(29) Old regions: 446->447
[2019-07-24T13:15:10.253-0300][20.836s][info][gc,heap        ] GC(29) Humongous regions: 65->65
[2019-07-24T13:15:10.253-0300][20.836s][info][gc,metaspace   ] GC(29) Metaspace: 7696K->7696K(1056768K)
[2019-07-24T13:15:10.253-0300][20.836s][info][gc             ] GC(29) Pause Young (Concurrent Start) (G1 Evacuation Pause) 510M->510M(512M) 194.008ms
[2019-07-24T13:15:10.253-0300][20.836s][info][gc,cpu         ] GC(29) User=0.54s Sys=0.00s Real=0.20s
[2019-07-24T13:15:10.254-0300][20.836s][info][gc,task        ] GC(30) Using 4 workers of 4 for full compaction
[2019-07-24T13:15:10.254-0300][20.836s][info][gc             ] GC(31) Concurrent Cycle
[2019-07-24T13:15:10.254-0300][20.836s][info][gc,start       ] GC(30) Pause Full (G1 Evacuation Pause)
[2019-07-24T13:15:10.254-0300][20.836s][info][gc,marking     ] GC(31) Concurrent Clear Claimed Marks
[2019-07-24T13:15:10.254-0300][20.836s][info][gc,marking     ] GC(31) Concurrent Clear Claimed Marks 0.034ms
[2019-07-24T13:15:10.254-0300][20.836s][info][gc,marking     ] GC(31) Concurrent Scan Root Regions
[2019-07-24T13:15:10.254-0300][20.836s][info][gc,marking     ] GC(31) Concurrent Scan Root Regions 0.011ms
[2019-07-24T13:15:10.254-0300][20.836s][info][gc,marking     ] GC(31) Concurrent Mark (20.836s)
[2019-07-24T13:15:10.254-0300][20.836s][info][gc,marking     ] GC(31) Concurrent Mark From Roots
[2019-07-24T13:15:10.254-0300][20.836s][info][gc,task        ] GC(31) Using 1 workers of 1 for marking
[2019-07-24T13:15:10.255-0300][20.837s][info][gc,phases,start] GC(30) Phase 1: Mark live objects
[2019-07-24T13:15:11.209-0300][21.792s][info][gc,stringtable ] GC(30) Cleaned string and symbol table, strings: 4992 processed, 0 removed, symbols: 31702 processed, 0 removed
[2019-07-24T13:15:11.209-0300][21.792s][info][gc,phases      ] GC(30) Phase 1: Mark live objects 954.162ms
[2019-07-24T13:15:11.209-0300][21.792s][info][gc,phases,start] GC(30) Phase 2: Prepare for compaction
[2019-07-24T13:15:11.324-0300][21.906s][info][gc,phases      ] GC(30) Phase 2: Prepare for compaction 114.626ms
[2019-07-24T13:15:11.324-0300][21.906s][info][gc,phases,start] GC(30) Phase 3: Adjust pointers
[2019-07-24T13:15:11.754-0300][22.337s][info][gc,phases      ] GC(30) Phase 3: Adjust pointers 430.430ms
[2019-07-24T13:15:11.754-0300][22.337s][info][gc,phases,start] GC(30) Phase 4: Compact heap
[2019-07-24T13:15:11.843-0300][22.426s][info][gc,phases      ] GC(30) Phase 4: Compact heap 89.089ms
[2019-07-24T13:15:12.003-0300][22.586s][info][gc,heap        ] GC(30) Eden regions: 0->0(25)
[2019-07-24T13:15:12.003-0300][22.586s][info][gc,heap        ] GC(30) Survivor regions: 0->0(4)
[2019-07-24T13:15:12.003-0300][22.586s][info][gc,heap        ] GC(30) Old regions: 447->446
[2019-07-24T13:15:12.003-0300][22.586s][info][gc,heap        ] GC(30) Humongous regions: 65->65
[2019-07-24T13:15:12.003-0300][22.586s][info][gc,metaspace   ] GC(30) Metaspace: 7696K->7696K(1056768K)
[2019-07-24T13:15:12.003-0300][22.586s][info][gc             ] GC(30) Pause Full (G1 Evacuation Pause) 510M->510M(512M) 1749.609ms
[2019-07-24T13:15:12.003-0300][22.586s][info][gc,cpu         ] GC(30) User=5.42s Sys=0.13s Real=1.75s
[2019-07-24T13:15:12.003-0300][22.586s][info][gc,marking     ] GC(31) Concurrent Mark From Roots 1749.654ms
[2019-07-24T13:15:12.003-0300][22.586s][info][gc,marking     ] GC(31) Concurrent Mark Abort
[2019-07-24T13:15:12.003-0300][22.586s][info][gc             ] GC(31) Concurrent Cycle 1749.821ms
[2019-07-24T13:15:12.014-0300][22.597s][info][gc,start       ] GC(32) Pause Young (Normal) (G1 Evacuation Pause)
[2019-07-24T13:15:12.014-0300][22.597s][info][gc,task        ] GC(32) Using 4 workers of 4 for evacuation
[2019-07-24T13:15:12.163-0300][22.745s][info][gc             ] GC(32) To-space exhausted
[2019-07-24T13:15:12.163-0300][22.746s][info][gc,phases      ] GC(32)   Pre Evacuate Collection Set: 0.0ms
[2019-07-24T13:15:12.163-0300][22.746s][info][gc,phases      ] GC(32)   Evacuate Collection Set: 143.5ms
[2019-07-24T13:15:12.163-0300][22.746s][info][gc,phases      ] GC(32)   Post Evacuate Collection Set: 5.1ms
[2019-07-24T13:15:12.163-0300][22.746s][info][gc,phases      ] GC(32)   Other: 0.3ms
[2019-07-24T13:15:12.163-0300][22.746s][info][gc,heap        ] GC(32) Eden regions: 1->0(25)
[2019-07-24T13:15:12.163-0300][22.746s][info][gc,heap        ] GC(32) Survivor regions: 0->0(4)
[2019-07-24T13:15:12.163-0300][22.746s][info][gc,heap        ] GC(32) Old regions: 446->447
[2019-07-24T13:15:12.163-0300][22.746s][info][gc,heap        ] GC(32) Humongous regions: 65->65
[2019-07-24T13:15:12.163-0300][22.746s][info][gc,metaspace   ] GC(32) Metaspace: 7696K->7696K(1056768K)
[2019-07-24T13:15:12.163-0300][22.746s][info][gc             ] GC(32) Pause Young (Normal) (G1 Evacuation Pause) 511M->511M(512M) 148.902ms
[2019-07-24T13:15:12.163-0300][22.746s][info][gc,cpu         ] GC(32) User=0.54s Sys=0.00s Real=0.15s
[2019-07-24T13:15:12.163-0300][22.746s][info][gc,task        ] GC(33) Using 4 workers of 4 for full compaction
[2019-07-24T13:15:12.163-0300][22.746s][info][gc,start       ] GC(33) Pause Full (G1 Evacuation Pause)
[2019-07-24T13:15:12.163-0300][22.746s][info][gc,phases,start] GC(33) Phase 1: Mark live objects
[2019-07-24T13:15:13.093-0300][23.676s][info][gc,stringtable ] GC(33) Cleaned string and symbol table, strings: 4992 processed, 0 removed, symbols: 31702 processed, 0 removed
[2019-07-24T13:15:13.093-0300][23.676s][info][gc,phases      ] GC(33) Phase 1: Mark live objects 929.957ms
[2019-07-24T13:15:13.093-0300][23.676s][info][gc,phases,start] GC(33) Phase 2: Prepare for compaction
[2019-07-24T13:15:13.208-0300][23.791s][info][gc,phases      ] GC(33) Phase 2: Prepare for compaction 114.851ms
[2019-07-24T13:15:13.208-0300][23.791s][info][gc,phases,start] GC(33) Phase 3: Adjust pointers
[2019-07-24T13:15:13.595-0300][24.178s][info][gc,phases      ] GC(33) Phase 3: Adjust pointers 387.409ms
[2019-07-24T13:15:13.595-0300][24.178s][info][gc,phases,start] GC(33) Phase 4: Compact heap
[2019-07-24T13:15:13.668-0300][24.250s][info][gc,phases      ] GC(33) Phase 4: Compact heap 72.200ms
